id_anonimo,campus,tipo_campus,cargo,classe_cargo,nivel_pretendido,nivel_reconhecido,status
1f556bc0c98e2618,CA,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
80b655910f7bf284,RE,Capital,Técnico Em Seguranca Do Trabalho,Classe D,RSC-VI,RSC-VI,Deferido
c7b83a80824d9760,CM,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
1f6bc0562e3385c6,SC,Interior,Técnico em Enfermagem,Classe D,RSC-V,RSC-V,Deferido
0bb5821b9f3aa41a,SGA,Interior,Engenheiro,Classe E,RSC-V,RSC-V,Deferido
def2ce7f6c8e2a93,CA,Interior,Auditor,Classe E,RSC-VI,RSC-VI,Deferido
40cd8f2aa6bb3358,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
88c7b04379a9779e,JC,Interior,Pedagogo,Classe E,RSC-VI,RSC-VI,Deferido
dd42fb2a1a1d884a,CA,Interior,Assistente em Administração,Classe D,RSC-III,RSC-III,Deferido
d308bb5d6b3f6a14,AP,Interior,Bibliotecário-Documentalista,Classe E,RSC-VI,RSC-VI,Deferido
fada76b764dd3a8c,CM,Interior,Técnico em Audiovisual,Classe D,RSC-V,RSC-V,Deferido
5ce1699f13a3f005,AP,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
d35f5bc2ef6f99c3,CH,Capital,Técnico em Enfermagem,Classe D,RSC-VI,RSC-VI,Deferido
5a735cac85da87b4,SGA,Interior,Médico,Classe E,RSC-V,RSC-V,Deferido
d9932b18aede29e8,CANG,Interior,Técnico em Contabilidade,Classe D,RSC-V,RSC-V,Deferido
13be600a436f1af6,CH,Capital,Técnico em Enfermagem,Classe D,RSC-VI,RSC-VI,Deferido
ce3dca245cf6479a,RE,Capital,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
a4ea2017e89b1593,PAR,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
6cf87287090d33a0,SPP,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
4f138440b1ee68f5,JC,Interior,Auxiliar em Administração,Classe C,RSC-VI,RSC-VI,Deferido
b30e4ef50af8d634,NC,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
99d1684ebfad6089,CM,Interior,Técnico De Tecnologia da Informação,Classe D,RSC-VI,RSC-VI,Deferido
331235bef807f3ae,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
204c116c1da58775,CA,Interior,Auxiliar De Biblioteca,Classe C,RSC-V,RSC-V,Deferido
314163cbf44dcd35,ZL,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
6666b14ee3eb193b,CANG,Interior,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
241cd7bfdc21b366,ZN,Capital,Técnico em Enfermagem,Classe D,RSC-VI,RSC-VI,Deferido
d378090a95e1b516,CNAT,Capital,Vigilante,Classe D,RSC-V,RSC-V,Deferido
4ea5b52b455db2cd,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
c5a23617c82e92aa,NC,Interior,Pedagogo,Classe E,RSC-VI,RSC-VI,Deferido
b26a7f2678d91991,RE,Capital,Secretario Executivo,Classe E,RSC-VI,RSC-VI,Deferido
15cd985c36292e82,CA,Interior,Contador,Classe E,RSC-VI,RSC-VI,Deferido
fa4164703a8d768a,CM,Interior,Tecnólogo,Classe E,RSC-VI,RSC-VI,Deferido
310ff6ee3bf1f43b,CM,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
0440bf9787447b69,RE,Capital,Técnico Em Secretariado,Classe D,RSC-V,RSC-V,Deferido
77c5ab00d6713982,MO,Interior,Técnico em Contabilidade,Classe D,RSC-VI,RSC-VI,Deferido
500983bd803fad6f,AP,Interior,Pedagogo,Classe E,RSC-VI,RSC-VI,Deferido
68fb9cf0534d63ba,CNAT,Capital,Pedagogo,Classe E,RSC-VI,RSC-VI,Deferido
455fc245297a59a8,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
1b7b0983c4b2d3b3,CANG,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
7f9979cafead52aa,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
ab55145df2c9e533,RE,Capital,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
5530b74bbf71b573,CN,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
0c19c5460038152e,ZL,Capital,Analista De Técnico Da Informacao,Classe E,RSC-V,RSC-V,Deferido
b39515adfeb67a5e,RE,Capital,Contador,Classe E,RSC-VI,RSC-VI,Deferido
94c056788f6e8c31,PF,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
4200aff4e6a43de6,RE,Capital,Economista,Classe E,RSC-V,RSC-V,Deferido
b3b39037490ba18d,CA,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
4478509a5945b83f,PAAS,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
7d99252c9765c945,AP,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
41e89901c38098fa,IP,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
7f9c9b286026db65,CNAT,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
28265c8a4d3831a3,PF,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
50063210d1afae86,CN,Interior,Assistente de Laboratório,Classe C,RSC-V,RSC-V,Deferido
d0ccaa1728524584,LAJ,Interior,Técnico em Eletrotécnica,Classe D,RSC-VI,RSC-VI,Deferido
5f241b8d3203a487,AP,Interior,Odontólogo - 40 Horas,Classe E,RSC-VI,RSC-VI,Deferido
2f1d08dbe1474aed,RE,Capital,Secretario Executivo,Classe E,RSC-VI,RSC-VI,Deferido
e645456ced11e775,PF,Interior,Técnico em Assuntos Educacionais,Classe E,RSC-VI,RSC-VI,Deferido
9454c274feba7349,CNAT,Capital,Técnico em Assuntos Educacionais,Classe E,RSC-V,RSC-V,Deferido
eb53e70bb2de04c1,AP,Interior,Nutricionista,Classe E,RSC-VI,RSC-VI,Deferido
40ab8dd44a5cf8a8,MO,Interior,Porteiro,Classe C,RSC-V,RSC-V,Deferido
977237ec31e9a227,PAR,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
12dda811b838062e,CH,Capital,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
b13147acd1cde3c0,MO,Interior,Técnico em Eletrotécnica,Classe D,RSC-VI,RSC-VI,Deferido
9b7ce447efc244b6,MO,Interior,Técnico De Tecnologia da Informação,Classe D,RSC-V,RSC-V,Deferido
1c2ced38a864d21b,CANG,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
e909f7ec16462727,CNAT,Capital,Engenheiro De Seg Do Trabalho,Classe E,RSC-VI,RSC-VI,Deferido
6d9bfd57774960b3,CN,Interior,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
93be8aba159a89f3,ZN,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
e421c4d66a251170,AP,Interior,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
bb956f87be5cb131,ZN,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
e42aac234ffee257,IP,Interior,Técnico em Enfermagem,Classe D,RSC-V,RSC-V,Deferido
61dcea73c46d5e29,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
508768ce415a3e7c,SGA,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
e2089f4b2d1f00b0,CNAT,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
a28d3a06bf7c0f25,MO,Interior,Auxiliar de Enfermagem,Classe C,RSC-V,RSC-V,Deferido
06b0488d13b3a55d,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
d8664c059ebd3840,SC,Interior,Técnico Em Secretariado,Classe D,RSC-V,RSC-V,Deferido
ce0c5e2234a299cb,CM,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
8c79458c5466b4c3,CNAT,Capital,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
a68f5b6d828f7fd9,JC,Interior,Tradutor e Intérprete de Libras,Classe D,RSC-V,RSC-V,Deferido
02ec31a71053be9f,CA,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
0031efa2fd7f47b7,CM,Interior,Contador,Classe E,RSC-VI,RSC-VI,Deferido
12f691866c39c413,SGA,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
8f2e9cbc508e363e,RE,Capital,Administrador,Classe E,RSC-V,RSC-V,Deferido
49cee4aa4ece0a30,RE,Capital,Auditor,Classe E,RSC-VI,RSC-VI,Deferido
23d6509383ca015a,CM,Interior,Técnico em Enfermagem,Classe D,RSC-V,RSC-V,Deferido
4e6735605f5e4767,SC,Interior,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
290e6fa900199b10,CA,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
82d71c54684ba056,RE,Capital,Auditor,Classe E,RSC-VI,RSC-VI,Deferido
e8cbf9922c29af00,PAAS,Interior,Enfermeiro,Classe E,RSC-VI,RSC-VI,Deferido
fd088ee5f12e64c6,CNAT,Capital,Carpinteiro,Classe D,RSC-V,RSC-V,Deferido
81e4fd97c322d0eb,PF,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
8241d32726df078e,ZN,Capital,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
a7a64980792d7633,MC,Interior,Técnico em Química,Classe D,RSC-VI,RSC-VI,Deferido
beed30f77aa65a93,SC,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
9fab772234f85273,CNAT,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
be3a2bbd0e52beec,PAR,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
4095d11d5acc4da8,PAR,Interior,Nutricionista,Classe E,RSC-VI,RSC-VI,Deferido
54886c17ab940dea,CNAT,Capital,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
1218a1343eeab5ac,CH,Capital,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
4e145816cdbbab87,SPP,Interior,Auxiliar em Assuntos Educacionais,Classe C,RSC-V,RSC-V,Deferido
5fb847e2b46dafed,CANG,Interior,Técnico Em Secretariado,Classe D,RSC-VI,RSC-VI,Deferido
5c6057fefafbcaef,SC,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
338b7cb29d0e2ef4,PAR,Interior,Tradutor e Intérprete de Libras,Classe D,RSC-VI,RSC-VI,Deferido
b94de789525a62a5,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
231feaaf6856c7da,ZN,Capital,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
9e2e1f9231055dfa,JC,Interior,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
9880f50484de43f8,CN,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
f5378020107760cb,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
fc058c00ccff179c,AP,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
ad5530e8527dae60,CNAT,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
965d620cdf89fd03,CNAT,Capital,Psicólogo,Classe E,RSC-VI,RSC-VI,Deferido
717a8d6b302d2269,CNAT,Capital,Assistente de Laboratório,Classe C,RSC-VI,RSC-VI,Deferido
a28ca957477f437a,CH,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
099bc8dc894b0c96,CA,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
08b55a4105003fb8,SPP,Interior,Engenheiro,Classe E,RSC-VI,RSC-VI,Deferido
391003d809748622,MO,Interior,Pedagogo,Classe E,RSC-V,RSC-V,Deferido
112c556933437687,CM,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
66718ff041a0e563,JC,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
5195475f40f99178,RE,Capital,Engenheiro De Seg Do Trabalho,Classe E,RSC-VI,RSC-VI,Deferido
7efc35372b800b21,RE,Capital,Porteiro,Classe C,RSC-V,RSC-V,Deferido
364a603cdeba4621,SGA,Interior,Técnico em Enfermagem,Classe D,RSC-VI,RSC-VI,Deferido
56fc0ebaee504467,CTM,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
7d468a5d00cf8c96,RE,Capital,Contador,Classe E,RSC-VI,RSC-VI,Deferido
c444e027942a6b73,PAR,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
7eda26d95cfafa96,CNAT,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
0c2c6b65395f985a,CNAT,Capital,Técnico De Tecnologia da Informação,Classe D,RSC-VI,RSC-VI,Deferido
b70c168b0ddf7e81,PAR,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
f4943e961dee523a,CN,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
52a4c315aa0889ed,RE,Capital,Tradutor e Intérprete de Libras,Classe D,RSC-V,RSC-V,Deferido
6f5f62e82a7b00d8,NC,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
911ca1d5aee6a83e,CA,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
37be4e602356e565,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
efc8defb9c1478a6,CNAT,Capital,Pedagogo,Classe E,RSC-VI,RSC-VI,Deferido
eb8a16d3bb4a67dc,PAR,Interior,Técnico em Enfermagem,Classe D,RSC-V,RSC-V,Deferido
987fb8591f5345b0,CNAT,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
5771de99425c2c5c,SGA,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
0a651ca52f3192c5,CNAT,Capital,Técnico em Assuntos Educacionais,Classe E,RSC-VI,RSC-VI,Deferido
1dfd0a5e042480c5,RE,Capital,Revisor De Textos,Classe E,RSC-VI,RSC-VI,Deferido
d6ef65c198298b69,MO,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
3eff99ae0a65ffa4,IP,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
95120e51d4976aa3,RE,Capital,Contador,Classe E,RSC-VI,RSC-VI,Deferido
ac1e2075f1186d35,CNAT,Capital,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
7ff173a59f826438,PAR,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
3d3678ede73e1e84,CNAT,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
45ed7502270e0b32,RE,Capital,Secretario Executivo,Classe E,RSC-V,RSC-V,Deferido
32f51707b5ed7785,NC,Interior,Assistente de Laboratório,Classe C,RSC-V,RSC-V,Deferido
cc437413839e28fd,MO,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
2e029b1db7b2ca1f,ZN,Capital,Odontólogo - 40 Horas,Classe E,RSC-VI,RSC-VI,Deferido
11d742b57b6168f9,MC,Interior,Técnico em Química,Classe D,RSC-V,RSC-V,Deferido
19a8501878b477d4,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
66a89b6599465ac1,RE,Capital,Engenheiro,Classe E,RSC-VI,RSC-VI,Deferido
8d3bbd28c6b61cf1,RE,Capital,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
e4ec8e23560059e6,SC,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
9a70e4018f2f9924,CH,Capital,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
7f1d4c3edeac7cd8,UMZ,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
6f84ec33e14431c0,CN,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
9d7dd76fc5083092,LAJ,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
0700d52febdea331,CANG,Interior,Engenheiro,Classe E,RSC-VI,RSC-VI,Deferido
6e061b24667dee2f,PF,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
5170c8ea6868ce78,AP,Interior,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
2d3fd7c8d8a0f9b8,RE,Capital,Auxiliar em Administração,Classe C,RSC-VI,RSC-VI,Deferido
c2ed6a84b11ac6f8,CN,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
590f90dacf3b4324,PF,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
25471bbf772a3b37,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
b0cf6e49f9a30718,MO,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
0c66d88b6959f4f9,CA,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
048f304455e9851d,ZN,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
cf9589976cb50405,AP,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
94212c1f65fb41e3,IP,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
2bfb4b32c216a8e8,PAAS,Interior,Assistente de Aluno,Classe C,RSC-VI,RSC-VI,Deferido
bf6d549fa0882e07,CH,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
d311aca3f397119e,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
1fe2a973ce2ca828,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
1af358a6b2398de9,RE,Capital,Tecnólogo,Classe E,RSC-V,RSC-V,Deferido
987fce17012affbd,JC,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
544a66b5246edeca,RE,Capital,Técnico De Tecnologia da Informação,Classe D,RSC-V,RSC-V,Deferido
bd28616d9f6e8a12,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
6d1f38dd554ba51a,CANG,Interior,Bibliotecário-Documentalista,Classe E,RSC-V,RSC-V,Deferido
ddf14642e747c497,PF,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
a065402fb1fcc5f8,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
b96a8db5409807f3,PAR,Interior,Técnico em Assuntos Educacionais,Classe E,RSC-VI,RSC-VI,Deferido
72ce5d3a397fa5d7,MO,Interior,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
de0b9ab6c19eeec6,RE,Capital,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
1d375c72e1f90e9b,CNAT,Capital,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
19bbc87b042b0f69,ZN,Capital,Engenheiro,Classe E,RSC-V,RSC-V,Deferido
6e92d9b5d995de21,MO,Interior,Auxiliar De Artes Graficas,Classe D,RSC-V,RSC-V,Deferido
e0388b330173048c,ZN,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
c5b98431cf27fd90,RE,Capital,Auditor,Classe E,RSC-V,RSC-V,Deferido
4208263a8bf8b232,SGA,Interior,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
55dc99eb57a4e69f,CNAT,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
51fe6fee924e417c,CM,Interior,Auxiliar em Assuntos Educacionais,Classe C,RSC-V,RSC-V,Deferido
a34e7847c8cc1715,ZN,Capital,Técnico em Enfermagem,Classe D,RSC-VI,RSC-VI,Deferido
00274e59e54e01da,ZN,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
67a6733f0289dbdc,MO,Interior,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
73d73715aefca1c6,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
0895f57799988395,AP,Interior,Engenheiro,Classe E,RSC-VI,RSC-VI,Deferido
6623eb94a6d6dbc4,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
04626251f63d7981,LAJ,Interior,Tradutor e Intérprete de Libras,Classe D,RSC-V,RSC-V,Deferido
fcf38f8b30cfedd5,AP,Interior,Engenheiro,Classe E,RSC-VI,RSC-VI,Deferido
c3fdfdf9e1ebbf53,RE,Capital,Secretario Executivo,Classe E,RSC-VI,RSC-VI,Deferido
7772134dc631d9bc,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
901a25b1fd547ed6,JC,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
4826914038c1b8ad,CANG,Interior,Secretario Executivo,Classe E,RSC-VI,RSC-VI,Deferido
58f20b2b1e92e05b,SGA,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
75ac8c515fe26d52,RE,Capital,Pedagogo,Classe E,RSC-VI,RSC-VI,Deferido
8d395bc451b7bba1,CN,Interior,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
3d7cb1d98fcbee9c,CH,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
17f637ad96c77281,RE,Capital,Auditor,Classe E,RSC-VI,RSC-VI,Deferido
70d3f99e270ad019,CNAT,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
4f9488f87d7008f2,CN,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
0fbdb0e4fb273f69,PF,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
6f4890cd8937c4ca,AP,Interior,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
e1a705479971ca56,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
c6fc319da1242549,CNAT,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
f5d55cd215256522,PAR,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
95572d8d069237e1,JC,Interior,Técnico em Assuntos Educacionais,Classe E,RSC-VI,RSC-VI,Deferido
cd37f20a4119d089,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
5ed053980a6f9cb3,SPP,Interior,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
707d250adc99944f,NC,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
e82398e45cfe9ead,SPP,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
e4d07133bb58fee6,RE,Capital,Analista De Técnico Da Informacao,Classe E,RSC-VI,RSC-VI,Deferido
58fb309dd49205ef,IP,Interior,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
be2d6658bbc3cc76,CN,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
7a179aa3349064a7,ZL,Capital,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
f79eae4bb31a3961,RE,Capital,Auxiliar em Administração,Classe C,RSC-VI,RSC-VI,Deferido
480c7466e9ebca7c,CM,Interior,Técnico de Laboratório Area,Classe D,RSC-V,RSC-V,Deferido
4c645e84862ab0c6,JC,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
4d63f533661a4214,SPP,Interior,Assistente de Aluno,Classe C,RSC-III,RSC-III,Deferido
55183f9e8a2825f3,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
2fb47b75fb392cac,CH,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
42d76f3570bbe4c6,PF,Interior,Auxiliar em Administração,Classe C,RSC-VI,RSC-VI,Deferido
ad07cd09fdd9f8c3,CNAT,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
dd671fed291c09be,CNAT,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
c69a80a4264d003e,IP,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
654e06d223dc708a,RE,Capital,Administrador,Classe E,RSC-VI,RSC-VI,Deferido
a8700c691653a4f5,PF,Interior,Técnico De Tecnologia da Informação,Classe D,RSC-VI,RSC-VI,Deferido
015a4adf099c8a18,RE,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
8d9ae8974ae21fd0,RE,Capital,Auxiliar em Administração,Classe C,RSC-VI,RSC-VI,Deferido
0a943af1530fd740,ZL,Capital,Técnico De Tecnologia da Informação,Classe D,RSC-V,RSC-V,Deferido
f0bcabedd5d50f17,NC,Interior,Engenheiro,Classe E,RSC-VI,RSC-VI,Deferido
4e54f5806aa51cd8,CANG,Interior,Assistente de Aluno,Classe C,RSC-V,RSC-V,Deferido
304a207ee871df2c,AP,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
c94e573be08d62f4,MO,Interior,Assistente Social,Classe E,RSC-VI,RSC-VI,Deferido
14e571ea3d3c9ffa,IP,Interior,Bibliotecário-Documentalista,Classe E,RSC-VI,RSC-VI,Deferido
35cb97f1152c3dd1,PF,Interior,Técnico em Agropecuária,Classe D,RSC-VI,RSC-VI,Deferido
b77428be30803ee4,RE,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
21d42bdcb529c2d7,PAR,Interior,Contador,Classe E,RSC-VI,RSC-VI,Deferido
9d8da1d8a4e8082a,SGA,Interior,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
495647d550bdc6e4,SC,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
a8356c08006f2a11,MC,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
3384f254e628ed7e,IP,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
c47a1365435ebc83,RE,Capital,Jornalista,Classe E,RSC-VI,RSC-VI,Deferido
05c74fafbff793b0,CNAT,Capital,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
7d7b01d3c49c43e8,PF,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
0f804c0fe8e51756,ZL,Capital,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
84d64df0e043b2ad,ZN,Capital,Contador,Classe E,RSC-V,RSC-V,Deferido
f54a309c7dbffc73,ZN,Capital,Auxiliar em Administração,Classe C,RSC-VI,RSC-VI,Deferido
196218ac1ea84baf,CM,Interior,Técnico em Edificações,Classe D,RSC-VI,RSC-VI,Deferido
b010c7a2925493ad,ZN,Capital,Auxiliar em Administração,Classe C,RSC-V,RSC-V,Deferido
858515489e0315b6,JC,Interior,Assistente em Administração,Classe D,RSC-VI,RSC-VI,Deferido
7b57586edc038ad5,PAAS,Interior,Auxiliar De Biblioteca,Classe C,RSC-VI,RSC-VI,Deferido
5de965becf60fa46,IP,Interior,Assistente em Administração,Classe D,RSC-V,RSC-V,Deferido
c30038172d8f043d,PF,Interior,Técnico de Laboratório Area,Classe D,RSC-VI,RSC-VI,Deferido
a6ad475fb8239f18,CH,Capital,Produtor Cultural,Classe E,RSC-VI,RSC-VI,Deferido
